root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um
720575941679772605,sensory_ascending,LgAG7,auto:LgAG7,left,dimorphic,3,0.03481322311688468,0.21053639198985502
720575941679872189,ascending_neuron,AN08B018,AN08B018,right,isomorphic,3,0.46912066049762946,0.7728537870760941
720575941680063677,ascending_neuron,AN10B039,AN10B039,left,dimorphic,3,0.025747889262819963,0.18106140064321902
720575941680648893,descending_neuron,DNge019,DNge019,right,isomorphic,3,0.12071816198893305,0.3920499172453104
720575941681019325,ascending_neuron,AN09B040,AN09B040,left,isomorphic,3,0.03796821455337685,0.21986958000675882
720575941681023421,ascending_neuron,AN14A003,AN14A003,left,isomorphic,3,0.12580278684891116,0.400221292604382
720575941681032125,descending_neuron,DNg02_d,auto:DNg02_e,right,isomorphic,3,0.2043539421085156,0.5100897178096048
720575941681075389,ascending_neuron,ANXXX026,ANXXX026,right,isomorphic,3,0.1728623976422391,0.4691430916850777
720575941681678525,descending_neuron,DNge093,DNge090,right,isomorphic,3,0.1391872921261797,0.4209735911665447
720575941681685693,ascending_neuron,AN17A012,AN17A012,right,isomorphic,3,0.230675440112853,0.5419456544256741
720575941681953981,descending_neuron,DNp36,auto:pMP2,right,dimorphic,3,0.2602632022902645,0.5756538901070434
720575941682268861,descending_neuron,DNp13,auto:DNp13,left,dimorphic,3,0.5239631216501095,0.8167806109769012
720575941682439613,ascending_neuron,AN05B021,AN05B021,left,isomorphic,3,0.10858555960980204,0.37182714866238215
720575941682453949,ascending_neuron,AN12B004,AN12B004,left,isomorphic,3,0.6647897243679096,0.9200198726108103
720575941684845551,ascending_neuron,AN07B046,auto:AN07B046_b,right,isomorphic,3,0.04846922690287086,0.24842088558629
720575941685691375,ascending_neuron,AN19B004,AN19B004,left,isomorphic,3,0.10861541659301438,0.37187826445506283
720575941685783158,ascending_neuron,AN19B101,AN19B101,left,isomorphic,3,0.06539900801587045,0.288562996921397
720575941686310895,descending_neuron,DNge024,DNge024,left,isomorphic,3,0.10864514994709112,0.37192916161053813
720575941686486767,sensory_ascending,SApp19,auto:SApp10,left,isomorphic,3,0.20263087383400322,0.5079346823654538
720575941686614511,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.04414857533451288,0.23709009249570345
720575941687006988,descending_neuron,DNge071,DNge071,right,isomorphic,3,0.04559000469136954,0.2409294436504457
720575941687115247,sensory_ascending,SApp15,auto:SApp06,left,isomorphic,3,0.07560763630952337,0.31026864558514333
720575941687408623,ascending_neuron,AN06B040,AN06B040,left,isomorphic,3,0.4943974252891726,0.7934017599510494
720575941687421302,descending_neuron,DNg09,auto:DNg09_b,left,dimorphic,3,0.088598332485979,0.3358673853156071
720575941687585036,ascending_neuron,ANXXX027,ANXXX027,right,isomorphic,3,0.4855193185149136,0.7862457606029142
720575941687586060,ascending_neuron,ANXXX041,ANXXX041,left,isomorphic,3,0.5608261351763569,0.8450242677151499
720575941687586316,ascending_neuron,ANXXX041,ANXXX041,left,isomorphic,3,0.4596672782337029,0.7650271603465665
